activity_index,br,hr,infrared_perf,sleep_classes,temp,time
11,17.0234466873679,64.0517816279961,1584,1,3532,1487822074
11,17.0039667733092,65.4201356163366,1583,1,3535,1487822084
11,16.9838056229128,66.2160191153765,1584,1,3535,1487822094
10,16.9629450149689,66.4289818446657,1587,1,3539,1487822104
11,16.9414614520686,66.3187336973718,1598,1,3539,1487822114
11,16.9205782229686,65.737511489098,1610,1,3540,1487822124
14,16.9007333492267,64.636547347418,1619,1,3540,1487822134
10,16.8798003234733,63.5022979673533,1627,1,3540,1487822145
10,16.8629663623684,63.5873430109027,1619,1,3540,1487822155
10,16.8475987815594,64.9313389088699,1597,1,3540,1487822165
12,16.834120787232,66.97432926629,1565,1,3540,1487822175
12,16.8229662837908,68.2323042049181,1526,1,3540,1487822185
11,16.8128556557851,67.9365219065339,1483,1,3540,1487822195
11,16.8046922401202,67.1480956182124,1436,1,3540,1487822205
10,16.7978660657654,66.9775178402741,1399,1,3540,1487822215
10,16.7923780349752,67.4838199422577,1377,1,3540,1487822225
10,16.7885354237434,67.9096332645891,1354,1,3540,1487822235
10,16.785420084252,67.2847817460488,1322,1,3540,1487822245
11,16.783710591629,66.0863264567138,1296,1,3542,1487822255
9,16.7833487708783,65.3580021302445,1294,1,3545,1487822265
11,16.7833487708783,65.245232971603,1311,1,3551,1487822275
11,16.7840517933749,65.3417637140411,1339,1,3556,1487822285
12,16.7856876279786,65.3750371041565,1371,1,3558,1487822295
11,16.7880570184078,65.6535750854917,1409,1,3560,1487822305
10,16.790930175052,66.0205402840336,1448,1,3562,1487822315
10,16.7937472955197,66.1119632291496,1483,1,3562,1487822325
11,16.7967690473284,66.2060282234369,1511,1,3562,1487822336
12,16.7993803656119,66.1279696133335,1527,1,3563,1487822346
10,16.8016370843953,65.8333010913762,1555,1,3563,1487822356
13,16.80371252847,65.8440671311087,1589,1,3564,1487822366
12,16.8058204602915,65.8836263435766,1624,1,3564,1487822376
12,16.8079575106555,65.983973604971,1659,1,3564,1487822386
10,16.810374817828,66.4059749278869,1687,1,3564,1487822396
10,16.8135791466654,66.8746772735377,1712,1,3564,1487822406
10,16.8171858084146,67.2221440119744,1735,1,3564,1487822416
11,16.8224694449168,67.2568019878932,1745,1,3564,1487822426
11,16.8292561410665,66.6409462907377,1757,1,3564,1487822436
12,16.8373063822796,66.1011513944513,1776,1,3564,1487822446
11,16.8482350880402,66.5530040584492,1796,1,3564,1487822456
10,16.8606352913162,67.5491217800006,1811,1,3564,1487822466
11,16.8760943765367,68.1010304053581,1821,1,3564,1487822476
12,16.8942951120479,67.6940251154057,1824,1,3564,1487822486
9,16.9139396863092,66.8021642981284,1833,1,3565,1487822496
12,16.9363733713745,66.6463737204446,1836,1,3566,1487822506
10,16.9602328747639,67.4274644481961,1841,1,3567,1487822516
11,16.988275530386,68.655363925934,1853,1,3575,1487822527
12,17.0151151461791,69.0670129628672,1860,1,3576,1487822537
9,17.0422341355019,68.3784027348053,1867,1,3579,1487822547
11,17.06962178767,67.8354709868523,1868,1,3583,1487822557
12,17.0971057526555,68.496932270291,1867,1,3584,1487822567
11,17.1234374543294,69.2881570634299,1854,1,3584,1487822577
11,17.1490107421081,69.5902532460061,1823,1,3586,1487822587
12,17.173621363613,69.4075395713647,1779,1,3586,1487822597
12,17.1960061830179,69.1268719623271,1730,1,3587,1487822607
14,17.2175930759622,68.872661123465,1699,1,3586,1487822617
13,17.236031082157,68.473928330937,1691,1,3587,1487822627
11,17.2523965092589,67.7823093320887,1686,1,3587,1487822637
12,17.2671846392133,67.2718974251193,1683,1,3587,1487822647
10,17.2786510866473,67.6609912936738,1691,1,3587,1487822657
12,17.2889267465372,68.1785315445499,1695,1,3587,1487822667
11,17.2968152125096,68.2990279532108,1708,1,3587,1487822677
11,17.303132442938,68.3891639334417,1735,1,3587,1487822687
11,17.3088591182193,68.1547753827044,1782,1,3587,1487822697
11,17.313653742206,67.5040086741491,1807,1,3587,1487822707
12,17.318560285297,65.9457936337845,1817,1,3587,1487822718
10,17.3232976578353,64.87676957488,1811,1,3587,1487822728
12,17.3281678273696,64.8604816125071,1800,1,3587,1487822738
12,17.3332057738883,65.4508097468611,1795,1,3587,1487822748
12,17.3386146557658,66.9089453716619,1750,1,3587,1487822758
11,17.3441067788166,67.8562007854703,1730,1,3587,1487822768
12,17.3495347629405,66.574558719174,1746,1,3587,1487822778
10,17.3549319847114,64.1123966569928,1766,1,3587,1487822788
12,17.3600452748653,62.1125710931866,1775,1,3587,1487822798
12,17.3644741266542,62.3967233452536,1801,1,3589,1487822808
11,17.3687493844589,65.1656728851847,1800,1,3589,1487822818
13,17.3716393099589,67.4290998294759,1783,1,3592,1487822828
10,17.3738648024915,67.7520232109327,1768,1,3594,1487822838
10,17.37488393245,67.3143707441455,1772,1,3601,1487822848
11,17.3750314165617,66.7843306782067,1763,1,3601,1487822858
11,17.3750314165617,66.9112361057481,1737,1,3604,1487822868
12,17.3734646002703,67.5969614935034,1735,1,3606,1487822878
10,17.3712047783519,68.4446284778859,1741,1,3606,1487822888
12,17.3686367904608,69.4786110067354,1736,1,3606,1487822898
11,17.3651737261949,69.4679713360449,1709,1,3608,1487822909
11,17.3619094765742,68.1197040037287,1680,1,3608,1487822919
11,17.3587237443888,66.3394053448567,1664,1,3609,1487822929
10,17.3555647654167,65.8682743292756,1681,1,3610,1487822939
12,17.3526229721149,67.0526976834419,1715,1,3609,1487822949
11,17.3501768173984,68.2661152304136,1747,1,3610,1487822959
12,17.3477830770625,68.0676496250491,1751,1,3610,1487822969
11,17.3459972225611,66.9817390495048,1732,1,3611,1487822979
12,17.3444184923112,65.6313490756361,1723,1,3611,1487822989
11,17.3431317012754,64.8022436401068,1733,1,3611,1487822999
10,17.3427927638571,64.9643477861913,1746,1,3611,1487823009
10,17.3427690605504,65.1528416945144,1737,1,3611,1487823019
11,17.3427690605504,65.3655142454297,1716,1,3611,1487823029
11,17.3439169729979,65.5629793565135,1710,1,3611,1487823039
9,17.3457974555435,64.6500483531892,1713,1,3611,1487823049
10,17.3490715095413,64.5778461375113,1702,1,3611,1487823059
10,17.3524929353762,66.2045641920043,1692,1,3611,1487823069
11,17.3569434956489,67.7870170416567,1699,1,3611,1487823079
12,17.3617447102486,68.6978773845689,1694,1,3611,1487823089
12,17.3672322561108,68.4259922362603,1679,1,3611,1487823100
11,17.3726257959763,67.8241488961339,1668,1,3611,1487823110
10,17.3780193358418,67.936603798878,1666,1,3611,1487823120
11,17.3833256339081,69.0341515664475,1662,1,3611,1487823130
10,17.3886118998968,68.8798194411374,1678,1,3611,1487823140
10,17.3937727975517,67.9828533029336,1698,1,3611,1487823150
10,17.3986588614088,66.710198508802,1699,1,3611,1487823160
11,17.4035449252659,65.5010091381073,1709,1,3611,1487823170
11,17.4079706262482,64.9832156364171,1745,1,3611,1487823180
12,17.4122906210679,64.4829869377955,1773,1,3611,1487823190
10,17.4164376279732,64.1284465275361,1797,1,3611,1487823200
11,17.4202054097695,64.5422079568308,1812,1,3612,1487823210
11,17.4239731915658,65.5303941358602,1832,1,3613,1487823220
11,17.4274457317402,66.5405718012153,1839,1,3613,1487823230
9,17.4308504802601,66.4858620199352,1856,1,3616,1487823240
9,17.4343453744,65.5304117261355,1875,1,3617,1487823250
10,17.4380378858524,64.7762229189627,1895,1,3621,1487823260
10,17.4417303973048,64.8199070605944,1911,1,3624,1487823270
11,17.4458302241538,65.3298033733676,1934,1,3627,1487823280
12,17.4504277441942,65.6155568185922,1945,1,3628,1487823291
11,17.4544361760259,65.3253567701297,1954,1,3629,1487823301
13,17.4581453647932,65.5413043463195,1973,1,3631,1487823311
10,17.4618039086295,66.4859593674322,1994,1,3629,1487823321
11,17.4649950193666,66.8273363580882,2012,1,3630,1487823331
10,17.4681180666886,66.3577470662689,2019,1,3631,1487823341
11,17.471650692957,65.2491073684148,2024,1,3631,1487823351
12,17.475905329614,64.1348225189286,2039,1,3632,1487823361
10,17.4804549603775,64.0603423466622,2053,1,3633,1487823371
11,17.4877272722819,64.7870567061103,2063,1,3634,1487823381
11,17.4957746301927,65.5149896108237,2074,1,3633,1487823391
10,17.5056736050254,65.5818562557333,2082,1,3633,1487823401
12,17.5188366252456,65.3524637493021,2088,1,3634,1487823411
12,17.532427277062,65.6619941025657,2103,1,3633,1487823421
11,17.5499648022765,66.4225508311617,2119,1,3634,1487823431
10,17.5685085852417,66.3862451339818,2127,1,3634,1487823441
12,17.5884240423101,65.9017132515778,2131,1,3634,1487823451
11,17.6107574933474,66.7723089417555,2125,1,3634,1487823461
11,17.635596000737,67.4344501206955,2097,1,3634,1487823472
10,17.6593503957857,67.7324108973088,2058,1,3634,1487823482
11,17.683285322873,67.0548933567802,2024,1,3634,1487823492
11,17.7067928719083,65.9976853560795,2005,1,3634,1487823502
11,17.729695213284,66.6082049395056,2005,1,3634,1487823512
11,17.7519680364605,66.9685067861357,2010,1,3634,1487823522
10,17.7715782432768,66.0192035516536,2006,1,3634,1487823532
11,17.7902713080417,65.2130169888591,1986,1,3634,1487823542
11,17.8068654259809,65.2743315375484,1963,1,3634,1487823552
12,17.8204872413618,66.3173103639312,1956,1,3634,1487823562
10,17.833314322247,67.1209392267868,1948,1,3634,1487823572
12,17.8427799868739,66.5890079853366,1960,1,3634,1487823582
12,17.8512745425107,65.7086835201202,1952,1,3634,1487823592
11,17.858275572953,65.2599567121479,1961,1,3634,1487823602
12,17.8631616368101,65.3994870263057,1981,1,3634,1487823612
11,17.86750722897,65.6537012990188,1995,1,3634,1487823622
11,17.8694619266638,65.79168764324,2010,1,3634,1487823632
11,17.8702928602516,65.9747560891026,2036,1,3634,1487823642
10,17.8702928602516,66.1788480585908,2060,1,3634,1487823652
11,17.8699278006778,66.4948681928129,2065,1,3634,1487823663
11,17.8681269100367,66.412886720363,2084,1,3634,1487823673
10,17.8648291967682,66.038340143749,2082,1,3634,1487823683
10,17.8610037083051,65.8476582268258,2080,1,3634,1487823693
11,17.8562057693962,66.3252281486524,2089,1,3634,1487823703
11,17.850308697355,67.4390192111477,2105,1,3634,1487823713
11,17.8438035472109,66.4544913073652,2105,1,3634,1487823723
11,17.8357399292065,62.0308654509478,2105,1,3634,1487823733
60,17.8270736715426,60.6713611224056,2117,1,3634,1487823743
139,17.8171544784023,66.1341721965389,2125,2,3634,1487823753
13,17.8058191294805,72.0405973872482,2160,2,3634,1487823763
11,17.793798044003,74.117368483138,2119,2,3634,1487823773
10,17.7800194571829,70.025025197696,2038,1,3634,1487823783
12,17.7657059272095,64.5424043723885,1943,1,3634,1487823793
11,17.7506341019254,63.7384174440026,1860,1,3634,1487823803
11,17.7347051989377,63.8894829566203,1834,1,3634,1487823813
12,17.7186456355775,63.2923817191797,1841,1,3634,1487823823
11,17.7022511976748,62.8120652117868,1854,1,3634,1487823833
11,17.6858045382355,62.991533642422,1871,1,3634,1487823843
11,17.6678108125015,63.3379393608755,1881,1,3634,1487823854
10,17.6515355535524,63.4483182468661,1871,1,3634,1487823864
13,17.6355380527853,63.5442734095241,1854,1,3634,1487823874
10,17.6200209638971,63.394086453583,1851,1,3634,1487823884
13,17.6047124446527,62.2415084977526,1867,1,3634,1487823894
11,17.5898207963212,60.4426523565741,1891,1,3634,1487823904
11,17.5753004119554,59.2154678294774,1925,1,3634,1487823914
11,17.5607700948545,59.9095331684699,1942,1,3634,1487823924
10,17.5462225980544,62.6683180672017,1926,1,3634,1487823934
11,17.5315523350592,64.9311642470288,1922,1,3634,1487823944
12,17.5164414333518,65.3747042809767,1929,1,3634,1487823954
13,17.5009381005021,65.329665910942,1937,1,3634,1487823964
11,17.4848107394629,66.2659398647362,1940,1,3634,1487823974
10,17.4676040571847,68.881812142903,1945,1,3634,1487823984
12,17.4498105671337,70.3063563118407,1957,1,3634,1487823994
84,17.4306440140135,68.1216623650718,1969,2,3634,1487824004
210,17.4102546173067,64.2332336031926,1974,2,3634,1487824014
15,17.3888648746886,60.997431109554,1988,2,3634,1487824024
10,17.3657449311654,60.3286995503883,1994,2,3634,1487824034
14,17.3396969783805,61.9279205217793,1947,2,3634,1487824045
11,17.3152388128187,63.9888828307277,1922,1,3634,1487824055
12,17.2902610273684,66.1625099588745,1936,1,3634,1487824065
11,17.2636673826175,67.4816674538761,1937,1,3633,1487824075
11,17.2350868742084,67.1532230154447,1919,1,3633,1487824085
11,17.2044571340604,65.6317581913118,1903,1,3631,1487824095
11,17.168470293513,64.6902523156402,1905,1,3622,1487824105
11,17.1288045799477,65.0928403027536,1913,1,3613,1487824115
11,17.0831427338702,66.3659362375149,1915,1,3611,1487824125
10,17.0301080362158,67.4509629718473,1917,1,3611,1487824135
11,16.9736515040668,68.0531460447951,1894,1,3610,1487824145
10,16.9106667313874,69.1857987803701,1894,3,3609,1487824155
11,16.8431988336076,70.5294329606796,1901,3,3599,1487824165
12,16.7737801286602,70.449147359453,1902,3,3588,1487824175
11,16.7019627103355,68.5774011475011,1885,3,3587,1487824185
11,16.6309121978994,67.0449850634566,1887,3,3587,1487824195
11,16.5637394976338,69.0161343930515,1900,3,3586,1487824205
13,16.4992297974403,74.121755831754,1913,3,3578,1487824215
11,16.4371464919465,78.7357900309572,1896,3,3565,1487824226
13,16.3894706401798,78.8288686388751,1857,3,3564,1487824236
11,16.3473190756795,75.3195773252049,1838,3,3564,1487824246
11,16.31707560569,70.7590782208335,1824,3,3563,1487824256
10,16.2929195497188,67.6174109167128,1817,3,3559,1487824266
10,16.2787563782744,66.7938008731839,1812,3,3543,1487824276
10,16.2757558789039,67.26045095752,1809,3,3541,1487824286
10,16.2757558789039,68.3805462851731,1811,3,3540,1487824296
12,16.2796431899243,69.0873011211977,1788,3,3540,1487824306
11,16.288028567121,68.5889555010848,1747,3,3539,1487824316
12,16.2986390950139,67.5073020081755,1705,3,3530,1487824326
11,16.3101047795055,66.5801397167826,1661,3,3519,1487824336
10,16.3204796487524,66.0152124016101,1639,3,3517,1487824346
10,16.327318630592,66.4792425812475,1632,3,3517,1487824356
12,16.329331206281,67.7061029889216,1626,3,3517,1487824366
11,16.329331206281,68.7537126888143,1634,3,3516,1487824376
18,16.3283602404692,68.0756244165805,1648,3,3510,1487824386
9,16.3236539463582,66.2251032911539,1659,3,3500,1487824396
11,16.3134961361766,64.7858499293542,1645,3,3494,1487824406
12,16.2998344640956,64.2410159904676,1635,3,3493,1487824417
10,16.2845774772521,64.9202053305544,1643,3,3493,1487824427
11,16.2674530794607,65.4895664776055,1661,3,3493,1487824437
11,16.2497885065961,66.1065384275007,1688,3,3492,1487824447
10,16.2314399686122,66.8259132905309,1702,3,3487,1487824457
10,16.2128462396711,66.3685639911237,1693,3,3476,1487824467
11,16.1987103196215,64.6883864087498,1682,3,3470,1487824477
10,16.1913765757364,62.9779623296292,1642,3,3470,1487824487
12,16.1898053837103,62.8235785242634,1615,3,3470,1487824497
10,16.1898053837103,63.4872421299247,1644,3,3470,1487824507
10,16.1966905990498,63.6613612135243,1651,3,3470,1487824517
11,16.2217996460553,63.8530752685163,1627,3,3468,1487824527
11,16.2569608916481,64.3213115360308,1613,3,3463,1487824537
12,16.2987024111094,65.7493983717798,1609,3,3455,1487824547
9,16.3537500990448,65.5645029145649,1583,3,3448,1487824557
12,16.4135678399099,63.4066876074279,1571,3,3446,1487824567
9,16.4798956913379,61.4756483390559,1552,3,3446,1487824577
16,16.550508276938,60.6786609672011,1525,3,3446,1487824587
10,16.6208272891806,63.0937011456303,1500,3,3446,1487824597
12,16.6953975538336,67.3467956392739,1475,3,3446,1487824608
11,16.7623908868568,69.0609706090034,1450,3,3444,1487824618
11,16.8186330366505,68.2118886158511,1413,3,3441,1487824628
12,16.8697189838542,66.4246373795489,1391,3,3434,1487824638
14,16.9150687527993,66.3631601208998,1414,3,3425,1487824648
13,16.9479174045914,67.6048290677029,1437,3,3424,1487824658
12,16.9779607193804,67.3554761957296,1437,3,3423,1487824668
12,16.9970719348327,65.7268475458026,1419,3,3423,1487824678
12,17.0109401893032,65.6024417770873,1404,3,3423,1487824688
10,17.0220412554168,68.1016969760371,1400,3,3423,1487824698
11,17.027917035128,70.5571928359336,1390,3,3423,1487824708
13,17.0326202247586,69.6889616241821,1377,3,3422,1487824718
13,17.0375575528088,66.4009670348673,1373,3,3421,1487824728
12,17.0426071718942,63.5305562867595,1353,3,3419,1487824738
10,17.0479651811518,63.5677313078331,1333,3,3414,1487824748
10,17.0540434771829,65.7719872768652,1349,3,3406,1487824758
12,17.0602834104658,66.878063644023,1380,3,3402,1487824768
11,17.0622911221675,68.5530811910494,1397,3,3399,1487824778
11,17.0624810534288,73.7535921453459,1411,3,3399,1487824789
342,17.0624810534288,79.6396396382274,1430,3,3399,1487824799
32,17.0551607808823,80.5055987153572,1439,3,3399,1487824809
365,17.0470271447194,74.7391169200522,1422,3,3399,1487824819
23,17.0323727050566,66.6782911040746,1412,3,3399,1487824829
11,17.0154966133472,63.0124574486912,1424,3,3398,1487824839
10,16.9966866826566,64.5678628368976,1381,3,3394,1487824849
11,16.9738059400031,65.9929725260051,1365,3,3385,1487824859
11,16.9504947058043,65.717785486351,1366,3,3378,1487824869
11,16.925730660312,65.5165693196509,1367,3,3376,1487824879
11,16.9004716398746,65.8471749964633,1362,3,3376,1487824889
11,16.8758061603272,66.1169882326895,1348,3,3376,1487824899
11,16.8525930532322,66.3956846474409,1337,3,3376,1487824909
11,16.8295335356423,66.9821132059202,1326,3,3376,1487824919
15,16.8096671262402,66.9746606980491,1318,3,3376,1487824929
11,16.7908886111932,67.0939761514543,1315,3,3376,1487824939
11,16.7738257487299,67.4269977137542,1309,3,3375,1487824949
11,16.7605266808406,67.9766354093467,1322,3,3372,1487824959
10,16.7476256370826,67.7590224242826,1332,3,3369,1487824969
10,16.7397893524175,66.8883428894907,1344,3,3363,1487824980
13,16.7360010393153,66.9750045243183,1342,3,3355,1487824990
10,16.7360010393153,68.1723206518285,1342,3,3354,1487825000
12,16.7360010393153,69.2856557799516,1348,3,3353,1487825010
11,16.7396501648495,69.6903523160689,1325,3,3353,1487825020
10,16.7497437926977,70.6164753126545,1300,3,3353,1487825030
10,16.7613170022144,72.2749804002413,1307,3,3353,1487825040
10,16.7748725914033,74.3502510079614,1307,1,3353,1487825050
12,16.7927736084217,73.7901708929267,1303,1,3353,1487825060
13,16.8106746254401,72.0158374079883,1306,1,3353,1487825070
11,16.8321982205523,70.4358542179178,1290,1,3353,1487825080
11,16.854553514227,68.9897310512788,1250,1,3353,1487825090
11,16.8775997846262,68.4796288234498,1215,1,3353,1487825100
12,16.9021606906299,69.1025962918607,1200,1,3353,1487825110
11,16.9267215966337,69.4752473398717,1202,1,3352,1487825120
11,16.9518047150917,70.3859649870324,1209,1,3352,1487825130
11,16.9770077266126,71.525528300213,1211,1,3351,1487825140
13,17.0021837340813,70.7779827412249,1213,1,3352,1487825150
11,17.0273005482269,69.2349690797238,1207,1,3349,1487825160
12,17.0548931961736,67.285366680212,1195,1,3348,1487825171
10,17.0796433040731,65.132939886709,1195,1,3347,1487825181
9,17.1043096587521,64.2832316184219,1202,1,3343,1487825191
11,17.1288676499392,63.854258736791,1211,1,3336,1487825201
10,17.1532346293371,64.6007404694691,1225,1,3334,1487825211
11,17.1774261552775,66.6724422543716,1243,1,3332,1487825221
10,17.1999983185638,67.2593526771917,1259,1,3331,1487825231
12,17.2220171104808,66.0673597816364,1262,1,3331,1487825241
10,17.2419000474395,64.2005939946158,1252,1,3330,1487825251
11,17.2580181301744,64.5160935473644,1249,1,3329,1487825261
10,17.2735062957377,67.9106530868224,1269,1,3329,1487825271
15,17.2831805874802,71.3047655427021,1282,1,3329,1487825281
9,17.2913575861648,71.4592765027625,1272,1,3329,1487825291
12,17.2973440911627,67.8664545155227,1249,1,3329,1487825301
10,17.2992569029336,63.4837202633827,1242,1,3329,1487825311
10,17.2992569029336,61.7395373513197,1219,1,3329,1487825321
10,17.2992045615188,63.1579969095414,1203,1,3329,1487825331
11,17.2985064348095,66.6632538991667,1184,1,3329,1487825341
11,17.2961063621704,69.4043705690863,1160,1,3329,1487825351
11,17.2921839067467,71.2260665742658,1150,1,3329,1487825362
11,17.2885517115891,71.3518433877433,1131,1,3329,1487825372
10,17.2846389826014,70.6707964043701,1116,1,3329,1487825382
10,17.2807188421206,69.5515921489733,1108,1,3329,1487825392
10,17.2771299631665,69.0223980055936,1111,1,3329,1487825402
10,17.274010156278,69.5087352792693,1112,1,3329,1487825412
10,17.2710776709814,70.7075670226897,1119,1,3329,1487825422
11,17.2689374777986,71.8765483989183,1125,1,3328,1487825432
11,17.2669504090944,72.6593645087163,1126,1,3328,1487825442
10,17.2648463210822,72.5584706972121,1118,1,3327,1487825452
10,17.2625765319379,72.2266372253516,1122,1,3326,1487825462
10,17.2600368765966,71.6182906416397,1124,1,3325,1487825472
11,17.2563558001242,70.4448050308624,1126,1,3324,1487825482
11,17.2523576982701,69.0855885611647,1116,1,3323,1487825492
11,17.2479311111743,68.2196460860977,1104,1,3319,1487825502
9,17.2428977832841,68.4580356506849,1101,1,3317,1487825512
12,17.2379447461595,70.2239360473702,1098,1,3316,1487825522
10,17.2333313053306,71.8354443727671,1097,1,3313,1487825532
11,17.2289128354582,72.6135584577438,1084,1,3310,1487825542
10,17.2249845924186,72.8445461343577,1067,1,3309,1487825553
10,17.2223798296982,72.2900537208293,1047,1,3306,1487825563
10,17.2205161548738,72.0992542085443,1028,1,3306,1487825573
11,17.2204220260602,72.3738116055718,1019,1,3306,1487825583
11,17.2204220260602,73.3157908760748,1020,1,3306,1487825593
11,17.2212118727864,73.9983115161673,1026,1,3306,1487825603
11,17.2238446952069,73.3753708004841,1031,1,3306,1487825613
13,17.2274691335256,71.869193647288,1036,1,3306,1487825623
11,17.2336349970012,70.8806619493111,1045,1,3306,1487825633
11,17.2409048274019,71.2454505281968,1054,1,3306,1487825643
10,17.2507666260727,72.8227222931262,1057,1,3306,1487825653
12,17.2635579223252,74.041728015009,1052,1,3306,1487825663
11,17.2781973605895,73.9262275778094,1047,1,3306,1487825673
12,17.2975734244867,73.8436553598284,1044,1,3306,1487825683
10,17.3185971054039,73.8944306965288,1038,1,3306,1487825693
12,17.342596607759,73.3171020649986,1028,1,3306,1487825703
11,17.3699594428537,72.1439327054323,1021,1,3306,1487825713
12,17.3985153719875,70.7181916591416,1003,1,3306,1487825723
10,17.4301290954804,70.5837345883447,981,1,3306,1487825733
9,17.4657614502943,71.8256809108602,969,1,3306,1487825744
11,17.4987379232093,72.6276178323765,963,1,3306,1487825754
9,17.5322214872539,72.6926362244122,948,1,3306,1487825764
10,17.564675212436,71.76724473756,939,1,3306,1487825774
11,17.5953477516125,70.9207125429434,941,1,3306,1487825784
9,17.6248439607944,70.9100399895706,945,1,3306,1487825794
9,17.6513065348005,71.3997723830778,941,1,3306,1487825804
11,17.6750674550047,72.3753651584592,946,1,3306,1487825814
11,17.6963819597407,73.7344775205891,952,1,3306,1487825824
11,17.7134652013759,74.7304074601157,964,1,3306,1487825834
9,17.7290289049398,75.2497247299761,963,1,3306,1487825844
12,17.7420928707148,75.2575195902114,967,1,3306,1487825854
11,17.7529306558093,75.2560189212575,974,1,3305,1487825864
12,17.7633702269531,75.716838282785,965,1,3306,1487825874
11,17.7731210568281,75.8900369170058,958,1,3306,1487825884
10,17.7831971478121,75.6695359733257,959,1,3306,1487825894
10,17.794980362511,75.2736546161485,960,1,3306,1487825904
10,17.8082838816307,75.2466796881704,957,1,3306,1487825914
10,17.8235545222735,76.1015272434572,963,1,3306,1487825924
9,17.8441624804414,76.7376887955313,968,1,3306,1487825935
9,17.8643114706934,76.194795820132,967,1,3306,1487825945
12,17.8870097391682,75.6253627987608,970,1,3306,1487825955
10,17.9114586244365,75.8034374038517,972,1,3306,1487825965
12,17.937359481678,75.9248063950584,975,1,3306,1487825975
10,17.9650456466325,74.8241028147918,975,1,3306,1487825985
10,17.9933160518413,71.8518679666552,974,1,3306,1487825995
10,18.0223873276299,68.9639800455113,969,1,3306,1487826005
11,18.0520085694837,68.5953322045444,962,1,3306,1487826015
11,18.0805695030994,70.0386942133829,951,1,3306,1487826025
66,18.107826709508,71.3534829250152,948,1,3306,1487826035
200,18.1335768507689,71.8415136933417,964,1,3305,1487826045
10,18.1552935233281,71.0984376744146,1003,2,3306,1487826055
10,18.1742403733644,69.4454264922882,1025,2,3306,1487826065
11,18.1884465792348,68.0647185910315,1005,2,3305,1487826075
10,18.1953928719288,67.2019394384998,979,3,3305,1487826085
11,18.1976063837704,66.9483243571626,962,3,3306,1487826095
13,18.1976063837704,67.7017527733595,952,3,3305,1487826105
10,18.194012089828,69.2261764569569,941,3,3305,1487826116
11,18.1792584416654,69.1604398265654,929,3,3305,1487826126
15,18.156650909275,67.5363390762318,914,3,3305,1487826136
12,18.1279562088466,65.6197777959531,895,3,3305,1487826146
10,18.0856947109978,64.7289598579011,872,3,3304,1487826156
10,18.036498006968,66.1441909805805,864,3,3302,1487826166
10,17.9734761943666,68.3100733862171,856,3,3299,1487826176
11,17.8980637901981,69.0963647475709,852,3,3297,1487826186
11,17.8163210601949,69.0255346795568,850,3,3291,1487826196
11,17.7225310575939,68.591652196142,837,3,3290,1487826206
10,17.6225826173302,67.7575992225674,822,3,3285,1487826216
15,17.5182208926486,67.6167225838055,820,3,3284,1487826226
11,17.4099038167001,67.8489060210145,814,3,3284,1487826236
10,17.3018747246461,67.7327999462851,796,3,3283,1487826246
11,17.1965996562555,68.0448335307526,788,3,3282,1487826256
10,17.0927324147525,68.1404404260842,784,3,3282,1487826266
10,16.9969793849836,68.3681173216716,770,3,3282,1487826276
11,16.9084986107071,69.4010897908313,751,3,3282,1487826286
10,16.8258808384112,70.6810962230387,736,3,3282,1487826296
11,16.7502074319789,71.267770858298,732,3,3282,1487826307
12,16.6875522839196,71.2023108165536,732,3,3282,1487826317
11,16.6397670816746,71.854499041399,732,3,3282,1487826327
11,16.6017683986844,72.5158719337499,735,3,3282,1487826337
10,16.5694030454755,71.9013518997686,738,3,3282,1487826347
10,16.5479659001192,69.6798147454523,728,3,3282,1487826357
10,16.5304462949442,67.3813934885073,715,3,3282,1487826367
11,16.5166658361479,66.8965674885257,709,3,3282,1487826377
11,16.5053462597522,67.5298383308234,711,3,3282,1487826387
12,16.4941668396681,68.8020282523309,711,3,3281,1487826397
10,16.4823906723647,70.3331587728866,707,3,3282,1487826407
11,16.4704005834014,71.6839144117837,704,3,3280,1487826417
11,16.4582119037862,72.1116830433784,705,3,3279,1487826427
11,16.4458925238305,70.9854619620569,707,3,3280,1487826437
10,16.4344121975496,69.5636576577496,707,3,3277,1487826447
12,16.4251817791936,68.6211783909023,704,3,3275,1487826457
13,16.4167579064696,68.7241443861213,704,3,3273,1487826467
11,16.4142307446524,69.4070686101083,706,3,3271,1487826477
11,16.4142307446524,69.8823946090535,711,3,3266,1487826487
13,16.4142538999053,70.3455564804607,714,3,3267,1487826497
11,16.4212299770441,71.2829792567217,717,3,3264,1487826508
11,16.4299376688677,71.9013388775237,720,3,3262,1487826518
12,16.4437055945725,71.8890393245111,723,1,3263,1487826528
11,16.4599002392827,71.2657460950571,725,1,3261,1487826538
10,16.4776304510245,69.7522957026255,725,1,3261,1487826548
11,16.4984011746249,68.4856195188832,727,1,3261,1487826558
11,16.5198542041964,68.2765636657984,730,1,3259,1487826568
12,16.5423614881836,68.5914404488827,732,1,3259,1487826578
12,16.565374356585,68.9982273003479,734,1,3259,1487826588
12,16.5880594900932,69.4562078573253,734,1,3259,1487826598
10,16.609796589656,69.7360771779112,735,1,3259,1487826608
11,16.6313209457385,69.4232536029998,738,1,3259,1487826618
10,16.6503206882602,69.1361612449375,739,1,3259,1487826628
11,16.6681097141561,68.7562093220924,732,1,3259,1487826638
10,16.6845058082268,68.8167660309978,727,1,3259,1487826648
